user_id,plan_type,subscription_days,cohort_month,acquisition_channel,cac,is_new_user,active_days_l30,watch_sessions_l30,total_watch_time_l30,active_days_l60,watch_sessions_l60,total_watch_time_l60,active_days_l90,watch_sessions_l90,total_watch_time_l90,completion_rate_l30,binge_sessions_l30,content_diversity_score,avg_session_duration,last_watch_days_ago,trial_user,is_paid,churned_90d
U04118,Family,43,2023-03,paid,142,0,10,25,75,13,32,98,15,37,112,0.71,1,0.7,26,42,0,1,0
U04119,Hollywood,318,2024-02,paid,137,0,1,7,28,1,10,43,2,14,59,0.3,4,0.43,56,24,0,1,1
U04120,Hollywood,67,2024-02,paid,84,0,5,14,28,7,21,42,10,28,56,0.22,13,0.23,40,33,0,1,1
U04121,Hollywood,94,2025-10,paid,89,0,16,10,40,19,12,49,29,18,73,0.53,9,0.83,58,41,0,1,0
U04122,Family,233,2024-10,organic,0,0,9,6,18,12,8,24,18,12,36,0.53,10,0.38,48,16,0,1,0
U04123,Hollywood,133,2025-05,paid,149,0,10,13,52,13,17,71,18,24,98,0.93,14,0.51,40,6,0,1,0
U04124,Family,233,2025-04,organic,0,0,8,12,24,10,15,30,17,26,52,0.43,7,0.78,33,24,0,1,0
U04125,Family,350,2025-06,organic,0,0,11,18,36,14,24,48,22,36,73,0.54,9,0.31,25,27,0,1,0
U04126,Family,263,2023-08,organic,0,0,4,7,28,6,10,42,6,11,44,0.52,11,0.21,66,27,0,1,0
U04127,Hollywood,255,2023-06,paid,90,0,5,12,24,7,18,37,8,21,42,0.4,0,0.73,52,36,0,1,1
U04128,Hollywood,43,2024-02,organic,0,0,6,8,16,9,12,24,9,12,24,0.64,0,0.45,41,17,0,1,0
U04129,Family,385,2025-12,paid,148,0,11,27,81,13,32,97,16,41,123,0.27,13,0.66,60,16,0,1,0
U04130,Hollywood,249,2023-05,paid,146,0,12,31,124,18,48,195,20,51,206,0.38,1,0.89,69,23,0,1,0
U04131,Family,58,2024-03,organic,0,0,9,15,60,13,22,89,19,32,130,0.36,1,0.88,38,44,0,1,1
U04132,Hollywood,216,2024-08,organic,0,0,6,4,12,7,5,15,8,5,17,0.26,11,0.54,63,3,0,1,0
U04133,Hollywood,458,2024-08,paid,102,0,22,28,84,32,40,122,31,40,120,0.89,0,0.35,51,32,0,1,0
U04134,Hollywood,309,2024-01,paid,99,0,7,13,26,9,16,33,13,25,50,0.71,1,0.64,39,32,0,1,0
U04135,Hollywood,149,2025-12,organic,0,0,7,10,20,9,13,27,11,16,32,0.49,10,0.39,51,37,0,1,1
U04136,Hollywood,188,2024-07,paid,97,0,3,4,16,4,5,23,5,7,31,0.78,7,0.88,65,2,0,1,0
U04137,Hollywood,309,2024-05,paid,99,0,12,24,48,18,37,74,22,44,89,0.73,4,0.67,67,42,0,1,0
U04138,Family,447,2025-03,paid,91,0,10,14,28,13,18,37,16,23,47,0.48,2,0.37,43,40,0,1,1
U04139,Hollywood,435,2025-05,paid,107,0,10,24,72,15,36,110,19,46,140,0.9,0,0.71,27,17,0,1,0
U04140,Family,11,2023-12,organic,0,1,10,17,68,14,25,101,21,36,145,0.29,2,0.26,57,29,1,0,1
U04141,Hollywood,88,2024-03,paid,81,0,7,10,40,9,14,56,10,14,59,0.31,7,0.8,45,5,0,1,0
U04142,Hollywood,371,2025-12,paid,138,0,11,19,76,14,24,97,15,26,107,0.68,0,0.3,20,1,0,1,0
U04143,Hollywood,129,2024-08,organic,0,0,7,7,14,10,10,21,11,11,23,0.5,9,0.74,20,13,0,1,0
U04144,Hollywood,414,2023-08,paid,131,0,11,27,108,13,32,131,16,40,162,0.38,6,0.65,27,9,0,1,0
U04145,Family,288,2023-06,organic,0,0,9,16,64,11,20,82,16,29,116,0.6,10,0.22,21,0,0,1,0
U04146,Hollywood,11,2025-08,paid,129,1,5,3,9,6,3,11,8,4,14,0.35,6,0.53,21,9,1,0,0
U04147,Hollywood,279,2024-09,paid,109,0,10,8,24,13,11,33,15,12,37,0.82,14,0.36,69,41,0,1,0
U04148,Family,347,2024-03,paid,96,0,12,25,75,15,32,97,24,50,150,0.88,2,0.29,44,21,0,1,0
U04149,Family,130,2025-03,paid,97,0,5,8,16,7,12,25,9,15,30,0.8,3,0.45,66,38,0,1,0
U04150,Family,314,2024-01,paid,119,0,5,9,36,6,11,45,7,14,57,0.26,2,0.74,61,19,0,1,0
U04151,Hollywood,144,2023-10,paid,145,0,8,5,15,10,6,19,17,10,32,0.47,7,0.88,35,1,0,1,0
U04152,Hollywood,353,2025-02,paid,129,0,6,5,10,9,7,15,9,7,15,0.31,5,0.85,59,37,0,1,1
U04153,Family,340,2025-02,paid,141,0,7,9,36,8,11,44,10,13,55,0.45,11,0.63,37,7,0,1,0
U04154,Family,451,2025-11,organic,0,0,10,14,42,12,17,53,14,20,61,0.43,5,0.55,32,19,0,1,0
U04155,Hollywood,454,2024-08,paid,83,0,6,11,22,7,13,26,12,22,44,0.91,1,0.23,34,10,0,1,0
U04156,Hollywood,226,2023-04,organic,0,0,5,11,22,6,14,28,10,23,47,0.59,8,0.2,40,21,0,1,0
U04157,Family,413,2023-06,organic,0,0,2,2,8,2,2,10,3,3,12,0.89,10,0.3,69,36,0,1,0
U04158,Family,475,2023-07,paid,87,0,4,4,16,6,6,25,8,8,32,0.23,12,0.31,68,19,0,1,0
U04159,Hollywood,222,2025-07,paid,92,0,11,16,32,13,19,38,22,32,65,0.36,1,0.41,36,40,0,1,1
U04160,Hollywood,154,2024-10,organic,0,0,14,20,80,21,30,122,22,31,127,0.55,4,0.34,23,37,0,1,0
U04161,Family,410,2025-07,paid,125,0,12,20,60,19,31,95,26,43,130,0.38,11,0.75,46,37,0,1,1
U04162,Family,312,2024-09,paid,106,0,5,5,15,6,6,20,8,8,25,0.55,2,0.43,46,23,0,1,0
U04163,Hollywood,477,2025-12,organic,0,0,8,13,39,11,17,53,13,21,65,0.85,8,0.72,53,23,0,1,0
U04164,Family,318,2024-01,paid,141,0,12,9,27,14,10,32,17,12,38,0.61,14,0.57,55,18,0,1,0
U04165,Hollywood,74,2025-11,organic,0,0,13,10,30,18,14,42,26,20,60,0.38,12,0.36,46,37,0,1,1
U04166,Hollywood,17,2023-11,paid,105,1,4,8,16,5,10,21,7,15,30,0.53,6,0.22,59,38,1,0,1
U04167,Hollywood,463,2023-06,paid,120,0,3,6,12,4,9,18,4,9,19,0.9,9,0.51,63,7,0,1,0
U04168,Family,141,2025-09,paid,140,0,4,9,27,6,13,40,6,15,46,0.46,7,0.56,54,30,0,1,0
U04169,Hollywood,166,2025-07,organic,0,0,11,17,34,14,21,43,22,35,70,0.59,9,0.33,48,27,0,1,0
U04170,Family,274,2025-12,organic,0,0,9,17,34,12,22,45,13,26,52,0.53,7,0.64,42,7,0,1,0
U04171,Hollywood,230,2023-12,organic,0,0,15,15,60,22,22,88,25,25,103,0.43,13,0.45,29,30,0,1,0
U04172,Family,199,2024-09,organic,0,0,15,20,40,18,24,49,27,36,73,0.25,1,0.61,27,0,0,1,0
U04173,Family,363,2023-04,paid,73,0,3,9,36,3,11,44,4,14,57,0.52,3,0.22,49,25,0,1,0
U04174,Family,252,2025-03,organic,0,0,8,13,52,10,17,68,12,20,81,0.41,6,0.5,52,43,0,1,1
U04175,Family,47,2025-10,paid,100,0,12,14,28,16,18,37,19,22,45,0.86,13,0.56,28,16,0,1,0
U04176,Family,60,2023-03,paid,75,0,7,22,88,9,29,117,11,36,147,0.72,5,0.77,23,31,0,1,0
U04177,Hollywood,381,2025-02,organic,0,0,14,11,33,17,13,40,23,18,56,0.61,14,0.87,67,21,0,1,0
U04178,Hollywood,353,2024-12,organic,0,0,6,11,44,7,13,54,12,23,93,0.93,6,0.26,33,1,0,1,0
U04179,Family,207,2023-04,paid,149,0,12,8,24,15,10,30,25,17,51,0.39,14,0.69,53,27,0,1,0
U04180,Hollywood,287,2025-05,paid,89,0,11,10,20,16,14,29,18,16,33,0.95,9,0.56,49,40,0,1,0
U04181,Family,75,2025-04,organic,0,0,7,6,18,8,7,22,14,12,36,0.44,4,0.22,50,24,0,1,0
U04182,Hollywood,160,2023-11,paid,120,0,15,16,48,23,25,75,29,31,93,0.71,6,0.8,54,31,0,1,0
U04183,Family,331,2025-06,paid,135,0,7,26,78,9,33,100,12,44,134,0.22,13,0.71,56,35,0,1,1
U04184,Family,179,2024-12,paid,137,0,8,11,33,9,13,41,11,15,47,0.75,8,0.34,44,22,0,1,0
U04185,Hollywood,162,2024-12,paid,124,0,2,2,6,2,2,8,4,4,12,0.75,2,0.78,21,26,0,1,0
U04186,Hollywood,474,2025-08,organic,0,0,10,17,34,13,22,45,18,31,63,0.33,13,0.48,52,37,0,1,1
U04187,Hollywood,281,2025-01,organic,0,0,6,8,16,9,12,24,9,12,24,0.86,3,0.64,68,31,0,1,0
U04188,Family,220,2025-10,paid,81,0,4,9,36,5,11,45,6,14,57,0.6,12,0.78,65,0,0,1,0
U04189,Hollywood,412,2024-01,paid,125,0,9,9,18,10,10,21,17,17,35,0.25,3,0.37,27,39,0,1,1
U04190,Family,50,2025-06,paid,89,0,3,3,12,4,4,17,4,4,17,0.61,11,0.74,54,1,0,1,0
U04191,Family,206,2025-01,paid,99,0,14,19,57,21,28,86,30,41,124,0.33,11,0.78,26,19,0,1,0
U04192,Family,300,2024-09,paid,143,0,6,22,88,8,32,130,11,43,172,0.53,10,0.37,50,44,0,1,1
U04193,Hollywood,177,2023-07,paid,109,0,16,15,60,24,23,93,24,23,93,0.85,13,0.68,66,11,0,1,0
U04194,Hollywood,51,2023-08,paid,143,0,12,28,84,15,35,106,18,43,131,0.72,6,0.89,54,4,0,1,0
U04195,Hollywood,234,2023-08,paid,101,0,5,20,40,7,30,61,8,34,68,0.59,0,0.43,57,10,0,1,0
U04196,Family,74,2023-12,paid,97,0,5,14,56,7,21,85,9,27,111,0.94,1,0.86,60,20,0,1,0
U04197,Family,120,2025-01,organic,0,0,4,4,8,5,5,10,8,8,16,0.47,14,0.61,68,5,0,1,0
U04198,Family,128,2024-03,organic,0,0,12,12,36,16,16,50,25,25,76,0.53,4,0.6,23,2,0,1,0
U04199,Family,414,2023-05,paid,102,0,8,9,27,11,12,37,12,13,41,0.43,9,0.49,40,43,0,1,1
U04200,Hollywood,457,2024-02,paid,118,0,18,21,84,26,30,123,32,38,153,0.23,12,0.25,67,3,0,1,0
U04201,Hollywood,248,2025-11,paid,133,0,5,8,16,7,11,23,9,15,31,0.27,0,0.64,30,12,0,1,0
U04202,Hollywood,312,2025-08,organic,0,0,20,13,39,30,20,60,43,28,85,0.79,0,0.68,42,33,0,1,0
U04203,Hollywood,332,2025-01,paid,79,0,3,9,18,3,11,22,5,16,32,0.32,5,0.29,47,26,0,1,1
U04204,Family,322,2024-07,organic,0,0,8,9,36,10,11,45,11,13,53,0.45,14,0.44,33,34,0,1,1
U04205,Family,300,2025-07,organic,0,0,11,14,42,14,18,55,16,20,61,0.71,13,0.61,22,1,0,1,0
U04206,Hollywood,188,2024-07,paid,146,0,10,23,92,13,31,127,14,33,132,0.85,2,0.2,61,33,0,1,0
U04207,Family,131,2023-06,organic,0,0,9,6,18,12,8,25,17,11,35,0.58,2,0.47,21,28,0,1,0
U04208,Hollywood,173,2023-07,paid,149,0,8,4,16,11,5,22,16,8,33,0.9,12,0.38,68,27,0,1,0
U04209,Hollywood,223,2024-12,paid,131,0,3,10,40,4,14,57,5,19,77,0.61,14,0.85,23,9,0,1,0
U04210,Hollywood,325,2025-03,organic,0,0,12,17,34,18,26,52,24,35,70,0.61,8,0.33,66,15,0,1,0
U04211,Hollywood,247,2024-07,organic,0,0,2,4,12,2,5,15,2,5,17,0.38,14,0.27,33,6,0,1,0
U04212,Hollywood,15,2024-11,organic,0,1,15,23,69,18,28,85,28,44,133,0.48,8,0.3,61,43,1,0,1
U04213,Hollywood,205,2023-03,paid,108,0,14,20,40,21,30,61,28,40,81,0.54,2,0.42,38,2,0,1,0
U04214,Family,218,2023-05,paid,88,0,12,9,18,18,13,27,17,13,26,0.94,13,0.47,39,0,0,1,0
U04215,Family,167,2023-05,organic,0,0,2,5,20,2,6,27,4,10,43,0.53,7,0.56,41,29,0,1,0
U04216,Family,229,2023-04,organic,0,0,13,18,36,17,24,48,24,34,68,0.91,2,0.63,45,19,0,1,0
U04217,Hollywood,92,2024-03,paid,126,0,9,10,20,12,14,28,17,18,37,0.57,13,0.51,60,36,0,1,0
U04218,Hollywood,86,2024-02,paid,111,0,13,15,30,15,18,36,26,30,61,0.25,12,0.23,64,30,0,1,0
U04219,Hollywood,363,2025-11,paid,149,0,5,10,40,7,14,59,10,21,87,0.59,14,0.32,25,6,0,1,0
U04220,Family,439,2024-11,paid,135,0,14,17,34,18,22,45,22,26,53,0.26,3,0.54,38,44,0,1,1
U04221,Hollywood,375,2025-12,paid,101,0,18,20,40,25,28,56,27,30,60,0.43,4,0.59,58,4,0,1,0
U04222,Hollywood,487,2025-09,paid,90,0,6,10,30,7,13,39,12,20,60,0.82,3,0.69,36,28,0,1,0
U04223,Hollywood,114,2025-08,paid,75,0,12,14,28,17,20,40,17,20,40,0.65,4,0.7,47,27,0,1,0
U04224,Hollywood,165,2023-10,paid,84,0,17,29,87,21,36,109,34,58,174,0.6,6,0.49,30,0,0,1,0
U04225,Hollywood,188,2025-03,paid,90,0,19,20,80,24,25,102,30,31,127,0.66,12,0.52,55,33,0,1,0
U04226,Family,220,2025-08,organic,0,0,9,6,12,13,8,17,16,11,22,0.73,14,0.3,47,5,0,1,0
U04227,Hollywood,75,2023-03,organic,0,0,15,9,27,23,14,42,26,16,48,0.29,3,0.67,66,18,0,1,0
U04228,Family,239,2023-04,paid,88,0,14,14,56,20,20,81,24,24,97,0.39,2,0.72,69,42,0,1,1
U04229,Hollywood,200,2023-06,paid,123,0,3,2,4,4,2,5,6,4,8,0.49,10,0.33,20,33,0,1,1
U04230,Family,221,2023-01,organic,0,0,10,12,24,15,18,37,20,24,48,0.37,11,0.37,28,12,0,1,0
U04231,Family,451,2025-07,paid,125,0,8,11,22,11,16,32,14,20,40,0.39,12,0.83,21,0,0,1,0
U04232,Hollywood,311,2023-06,organic,0,0,7,22,44,8,26,53,10,33,66,0.45,4,0.54,30,37,0,1,1
U04233,Hollywood,399,2025-10,paid,80,0,5,4,12,7,5,17,8,7,21,0.52,4,0.75,54,12,0,1,0
U04234,Hollywood,221,2023-10,paid,118,0,6,10,30,8,14,43,11,19,57,0.47,11,0.41,61,43,0,1,1
U04235,Family,8,2023-07,paid,97,1,10,7,28,12,8,33,15,10,42,0.73,4,0.5,41,16,1,0,0
U04236,Family,51,2025-11,paid,88,0,7,18,72,8,21,86,12,32,129,0.58,5,0.63,46,38,0,1,1
U04237,Hollywood,153,2024-07,paid,100,0,13,18,72,19,26,105,19,26,107,0.85,7,0.73,58,1,0,1,0
U04238,Hollywood,234,2025-09,paid,123,0,13,21,63,20,33,99,20,33,100,0.43,5,0.86,54,10,0,1,0
U04239,Family,86,2025-12,organic,0,0,3,8,24,4,10,32,4,11,35,0.87,8,0.61,43,1,0,1,0
U04240,Hollywood,75,2023-10,paid,126,0,9,29,87,10,34,104,13,44,134,0.2,8,0.75,61,5,0,1,0
U04241,Family,5,2024-11,organic,0,1,22,19,38,30,26,52,37,32,65,0.36,8,0.59,58,40,1,0,1
U04242,Family,263,2024-04,organic,0,0,9,21,63,14,33,100,14,34,104,0.68,1,0.46,46,43,0,1,1
U04243,Family,50,2023-01,paid,109,0,6,12,36,9,18,54,10,20,62,0.38,5,0.83,31,27,0,1,0
U04244,Family,489,2024-06,organic,0,0,4,7,28,5,9,36,5,9,39,0.81,14,0.51,65,16,0,1,0
U04245,Family,474,2023-08,paid,140,0,8,29,87,12,46,138,15,54,164,0.49,2,0.73,54,11,0,1,0
U04246,Hollywood,311,2023-09,paid,71,0,6,18,36,8,25,50,9,29,59,0.55,12,0.89,66,37,0,1,1
U04247,Hollywood,269,2023-07,paid,136,0,11,8,24,13,9,29,20,14,44,0.38,8,0.7,51,41,0,1,1
U04248,Hollywood,499,2024-11,paid,118,0,11,16,48,16,24,73,19,28,86,0.68,11,0.84,62,39,0,1,0
U04249,Hollywood,48,2024-08,organic,0,0,11,13,39,15,18,54,19,23,69,0.42,4,0.7,20,13,0,1,0
U04250,Hollywood,400,2025-05,organic,0,0,7,22,66,9,28,85,10,32,98,0.58,0,0.39,63,10,0,1,0
U04251,Family,380,2025-12,paid,115,0,7,14,28,9,18,36,14,29,58,0.73,14,0.79,26,25,0,1,0
U04252,Hollywood,320,2025-01,organic,0,0,16,24,48,24,36,72,34,52,104,0.31,5,0.44,49,6,0,1,0
U04253,Family,173,2023-12,paid,110,0,9,17,68,12,24,96,13,25,101,0.43,9,0.38,32,40,0,1,1
U04254,Family,37,2024-02,organic,0,0,7,5,10,8,6,12,12,8,17,0.81,8,0.68,23,36,0,1,0
U04255,Hollywood,155,2025-03,organic,0,0,5,15,45,6,20,60,7,22,67,0.89,1,0.42,28,30,0,1,0
U04256,Family,472,2025-12,paid,84,0,6,15,45,8,21,63,9,23,70,0.82,9,0.85,68,40,0,1,0
U04257,Family,399,2024-10,organic,0,0,8,17,68,11,23,94,17,36,145,0.36,11,0.22,34,25,0,1,0
U04258,Hollywood,253,2025-03,organic,0,0,4,6,12,5,8,16,7,11,22,0.92,0,0.25,62,43,0,1,0
U04259,Family,324,2025-08,paid,115,0,14,11,44,17,13,54,22,17,71,0.68,12,0.44,49,0,0,1,0
U04260,Family,439,2025-08,organic,0,0,8,9,36,11,12,51,12,13,54,0.78,3,0.28,63,21,0,1,0
U04261,Hollywood,184,2024-03,paid,91,0,9,22,44,12,31,63,16,40,81,0.21,6,0.78,26,44,0,1,1
U04262,Hollywood,91,2025-01,paid,105,0,16,16,48,25,25,75,33,33,99,0.69,8,0.47,45,9,0,1,0
U04263,Family,393,2023-07,paid,120,0,7,21,84,9,28,112,10,32,130,0.58,1,0.77,69,39,0,1,1
U04264,Hollywood,411,2023-06,paid,146,0,11,10,20,15,14,28,20,18,37,0.56,1,0.87,35,20,0,1,0
U04265,Family,76,2024-04,organic,0,0,5,10,20,6,13,27,8,17,34,0.77,2,0.74,61,38,0,1,0
U04266,Family,134,2023-01,paid,103,0,2,5,20,2,6,27,2,7,29,0.92,4,0.85,44,30,0,1,0
U04267,Hollywood,387,2023-07,paid,103,0,19,16,32,29,24,49,32,27,54,0.5,13,0.48,56,10,0,1,0
U04268,Hollywood,299,2025-11,paid,78,0,19,20,60,23,25,75,34,36,108,0.64,2,0.27,68,43,0,1,0
U04269,Family,148,2025-11,paid,84,0,20,23,46,30,35,70,40,47,94,0.68,13,0.42,66,12,0,1,0
U04270,Hollywood,446,2025-10,paid,122,0,14,21,84,18,28,113,29,43,175,0.55,8,0.45,52,19,0,1,0
U04271,Hollywood,150,2025-11,paid,76,0,14,15,30,18,20,40,20,21,43,0.38,10,0.65,30,9,0,1,0
U04272,Hollywood,289,2025-09,organic,0,0,7,6,24,10,8,34,10,9,36,0.77,0,0.51,46,19,0,1,0
U04273,Family,65,2024-01,paid,126,0,18,26,78,26,37,113,33,48,144,0.42,1,0.31,58,12,0,1,0
U04274,Family,99,2025-07,paid,132,0,5,8,32,6,10,43,7,12,49,0.68,10,0.3,35,35,0,1,0
U04275,Hollywood,167,2025-09,organic,0,0,4,15,60,5,21,84,7,29,118,0.25,4,0.88,35,34,0,1,1
U04276,Hollywood,245,2025-09,paid,98,0,3,3,6,4,4,8,4,4,9,0.7,8,0.45,29,22,0,1,0
U04277,Hollywood,126,2025-12,organic,0,0,9,10,30,13,14,44,19,21,65,0.48,2,0.42,45,34,0,1,0
U04278,Family,444,2024-07,organic,0,0,6,5,20,7,6,25,8,7,28,0.51,7,0.31,37,41,0,1,1
U04279,Family,223,2023-10,organic,0,0,5,12,36,7,19,57,7,18,56,0.84,3,0.6,34,28,0,1,0
U04280,Hollywood,342,2025-05,organic,0,0,7,8,16,8,9,19,13,15,31,0.87,6,0.89,30,40,0,1,0
U04281,Family,101,2025-07,paid,84,0,7,22,66,8,26,79,10,34,103,0.28,11,0.49,60,19,0,1,0
U04282,Hollywood,454,2024-09,paid,148,0,18,10,20,22,12,25,33,18,37,0.42,5,0.41,64,31,0,1,0
U04283,Hollywood,443,2023-05,organic,0,0,19,29,87,25,39,118,41,63,189,0.81,4,0.88,58,42,0,1,0
U04284,Hollywood,129,2025-12,organic,0,0,5,11,22,7,16,32,9,21,42,0.83,14,0.65,34,19,0,1,0
U04285,Hollywood,316,2025-10,paid,132,0,10,23,69,12,28,86,16,38,115,0.85,2,0.62,48,15,0,1,0
U04286,Family,182,2025-05,organic,0,0,11,10,40,15,14,56,19,17,70,0.7,4,0.58,28,39,0,1,0
U04287,Family,332,2024-05,paid,99,0,4,8,24,6,12,37,8,16,48,0.64,5,0.72,40,15,0,1,0
U04288,Hollywood,136,2023-03,organic,0,0,5,13,39,6,18,54,9,23,70,0.44,10,0.38,43,34,0,1,1
U04289,Family,385,2024-10,organic,0,0,15,14,42,20,19,57,24,23,69,0.75,4,0.33,41,32,0,1,0
U04290,Family,49,2023-11,paid,99,0,17,10,40,26,15,62,31,18,74,0.87,11,0.34,44,24,0,1,0
U04291,Family,439,2024-09,organic,0,0,6,6,18,8,8,26,8,8,26,0.67,7,0.79,61,32,0,1,0
U04292,Hollywood,411,2023-09,organic,0,0,12,11,22,16,14,29,17,16,32,0.94,4,0.46,25,33,0,1,0
U04293,Family,354,2023-09,organic,0,0,4,10,40,6,15,60,8,20,82,0.75,1,0.69,40,0,0,1,0
U04294,Family,483,2023-02,paid,135,0,10,28,112,12,34,137,17,48,194,0.32,2,0.33,55,28,0,1,0
U04295,Hollywood,207,2025-03,organic,0,0,7,11,22,10,17,34,12,20,40,0.51,2,0.83,65,33,0,1,0
U04296,Family,285,2024-05,paid,73,0,5,6,18,6,8,24,9,10,32,0.4,9,0.44,62,36,0,1,1
U04297,Hollywood,478,2025-04,organic,0,0,15,18,72,21,25,102,23,27,111,0.51,14,0.63,40,4,0,1,0
U04298,Family,444,2024-05,organic,0,0,11,9,27,15,12,37,15,13,39,0.84,12,0.24,28,16,0,1,0
U04299,Hollywood,328,2023-12,organic,0,0,5,6,24,7,9,36,9,11,47,0.36,13,0.83,39,10,0,1,0
U04300,Family,305,2025-11,organic,0,0,3,2,6,4,2,8,6,4,12,0.35,0,0.37,26,19,0,1,0
U04301,Family,238,2024-10,paid,108,0,5,7,14,7,10,20,7,10,20,0.89,4,0.44,60,29,0,1,0
U04302,Family,279,2023-11,organic,0,0,23,24,96,31,33,133,40,41,167,0.93,4,0.37,33,44,0,1,0
U04303,Family,350,2023-06,paid,85,0,13,19,76,16,24,98,25,37,149,0.73,11,0.67,56,3,0,1,0
U04304,Hollywood,292,2024-11,paid,115,0,11,27,54,13,33,66,22,54,108,0.77,2,0.54,65,0,0,1,0
U04305,Hollywood,470,2025-03,paid,76,0,4,4,16,5,5,23,6,6,26,0.88,12,0.73,58,4,0,1,0
U04306,Hollywood,352,2023-12,organic,0,0,6,9,18,7,11,23,11,17,35,0.47,2,0.59,63,32,0,1,0
U04307,Family,325,2023-08,paid,75,0,10,12,36,15,18,56,21,25,77,0.94,12,0.53,21,10,0,1,0
U04308,Family,12,2025-07,paid,82,1,15,18,54,19,23,70,27,32,98,0.7,7,0.44,46,6,1,0,0
U04309,Family,77,2025-05,paid,123,0,7,17,51,10,24,72,10,24,74,0.67,2,0.42,46,17,0,1,0
U04310,Family,494,2024-02,organic,0,0,8,5,20,10,6,27,15,9,38,0.25,3,0.38,55,19,0,1,0
U04311,Hollywood,97,2024-05,paid,84,0,15,10,20,21,14,28,31,21,42,0.22,4,0.61,30,23,0,1,0
U04312,Family,195,2024-03,paid,103,0,5,19,57,7,27,82,7,26,80,0.61,13,0.56,36,37,0,1,1
U04313,Family,431,2024-07,paid,148,0,4,12,24,5,15,30,5,17,34,0.6,2,0.82,47,7,0,1,0
U04314,Family,317,2023-02,organic,0,0,7,18,36,8,21,43,10,25,51,0.36,2,0.71,49,2,0,1,0
U04315,Hollywood,371,2024-08,organic,0,0,18,14,56,24,19,77,29,22,90,0.74,1,0.88,32,27,0,1,0
U04316,Hollywood,352,2023-01,organic,0,0,16,18,72,24,27,108,29,32,131,0.76,10,0.75,64,26,0,1,0
U04317,Hollywood,193,2024-01,paid,134,0,10,14,28,15,21,42,20,28,57,0.7,6,0.89,20,3,0,1,0
U04318,Family,495,2024-02,organic,0,0,10,7,14,15,10,21,20,14,28,0.47,4,0.49,20,19,0,1,0
U04319,Family,75,2025-04,paid,80,0,20,26,52,30,39,79,34,45,90,0.26,4,0.69,54,0,0,1,0
U04320,Hollywood,431,2025-12,organic,0,0,15,21,84,19,27,110,22,32,128,0.85,8,0.3,37,39,0,1,0
U04321,Family,58,2025-06,organic,0,0,7,10,20,10,15,31,10,15,31,0.85,7,0.6,25,0,0,1,0
U04322,Family,18,2024-08,paid,147,1,5,9,36,6,11,45,10,19,77,0.83,3,0.21,35,27,1,0,0
U04323,Hollywood,324,2025-08,organic,0,0,8,10,40,12,15,62,13,16,66,0.88,9,0.87,69,31,0,1,0
U04324,Hollywood,274,2023-08,organic,0,0,10,8,24,15,12,37,16,12,38,0.64,2,0.59,32,44,0,1,1
U04325,Hollywood,462,2023-09,organic,0,0,4,2,6,5,2,8,8,4,13,0.34,5,0.57,33,42,0,1,1
U04326,Family,187,2025-12,paid,130,0,4,6,18,6,9,28,6,9,27,0.87,4,0.65,60,35,0,1,0
U04327,Hollywood,238,2023-01,organic,0,0,20,11,33,31,17,52,39,21,65,0.23,11,0.49,23,21,0,1,0
U04328,Hollywood,347,2023-06,paid,131,0,11,7,28,16,10,42,21,13,53,0.44,9,0.42,38,37,0,1,1
U04329,Hollywood,36,2024-12,organic,0,0,4,6,12,6,9,18,6,9,18,0.84,6,0.84,44,22,0,1,0
U04330,Hollywood,495,2024-09,organic,0,0,13,15,30,20,23,46,27,31,63,0.87,14,0.88,59,43,0,1,0
U04331,Hollywood,185,2025-01,paid,128,0,4,7,21,5,9,28,6,11,33,0.52,12,0.31,35,16,0,1,0
U04332,Family,415,2025-08,organic,0,0,11,28,56,13,34,68,20,53,106,0.84,1,0.76,50,12,0,1,0
U04333,Family,13,2024-01,paid,75,1,2,5,10,3,7,15,3,9,18,0.88,13,0.37,23,42,1,0,1
U04334,Family,2,2025-08,organic,0,1,8,8,24,11,11,35,14,14,44,0.34,9,0.65,49,21,1,0,1
U04335,Family,218,2024-02,paid,73,0,15,17,34,19,21,43,27,31,62,0.85,4,0.22,47,25,0,1,0
U04336,Family,316,2024-05,paid,70,0,13,10,30,17,13,41,19,14,44,0.39,12,0.77,59,38,0,1,1
U04337,Family,489,2023-04,paid,73,0,9,14,28,14,21,43,16,26,52,0.55,14,0.78,49,25,0,1,0
U04338,Family,57,2025-01,organic,0,0,11,18,54,17,28,84,19,32,97,0.33,2,0.32,61,10,0,1,0
U04339,Family,359,2024-12,paid,147,0,9,6,12,12,8,16,12,8,17,0.94,13,0.48,61,42,0,1,0
U04340,Family,390,2024-02,paid,105,0,8,8,32,12,12,50,15,15,60,0.65,11,0.87,69,21,0,1,0
U04341,Hollywood,24,2023-01,paid,75,1,7,6,24,9,7,30,10,9,37,0.68,14,0.56,32,24,1,0,0
U04342,Hollywood,66,2024-07,organic,0,0,7,29,116,9,39,156,9,41,164,0.42,0,0.26,44,24,0,1,0
U04343,Family,450,2023-03,organic,0,0,5,9,18,6,12,25,8,14,29,0.47,3,0.56,29,9,0,1,0
U04344,Family,74,2024-01,organic,0,0,5,19,38,7,27,55,10,38,76,0.46,10,0.44,34,5,0,1,0
U04345,Hollywood,276,2024-11,paid,81,0,13,18,54,18,24,74,21,29,88,0.25,13,0.77,67,27,0,1,0
